18,4,0,114.771207822998,3,0,1,4.68521563896123,6,25
77,16,0,93.9789147591053,2,0,1,3.31010449800041,5,25
60,12,0,77.1662456690573,2,0,1,0.354259646089818,7,25
78,16,0,182.621795866174,2,0,1,4.31401919320314,5,25
18,4,0,100.254877614257,3,0,1,3.38786200063565,6,25
94,19,0,98.7773731944213,3,0,1,3.19616097888899,5,25
114,23,0,171.065318677501,2,0,1,0.26731345494378,3,25
103,21,0,148.848883318663,3,0,1,3.31805709836683,5,25
94,19,0,86,3,0,1,5.45327691175044,7,25
36,8,0,117.353000020417,2,0,1,0.343286293024874,5,25
69,14,0,115.723445519971,3,0,1,3.35290194249308,5,25
94,19,0,69.6784247286944,3,0,1,0.271549835036457,7,25
94,19,0,98.5614142459251,2,0,1,2.80226881593742,6,25
77,16,0,107.528235302812,3,0,1,4.23993136537976,5,25
98,20,0,113.758733220997,3,0,1,4.48775021093423,5,25
13,3,0,123.271493386885,2,0,1,3.05566306765119,5,25
15,3,0,96.7083919539675,2,0,1,0.29690797077296,7,25
36,8,0,90.4898766128685,3,0,1,3.18591518978093,5,25
46,10,0,187.166172445895,3,0,1,2.91515058138605,3,25
37,8,0,135.976287943207,2,0,1,1.03507162410397,5,25
88,18,0,153.242951033013,3,0,1,4.6799666301885,3,25
58,12,0,75.8050595849816,2,0,1,4.79425870265105,6,25
60,12,0,116.648121543355,2,0,1,4.51534179519527,5,25
113,23,0,83.9256876484045,2,0,1,0.196108377436062,7,25
36,8,0,91.5088293540306,2,0,1,0.270862269959217,5,25
65,13,0,86.8791884716893,2,0,1,3.01912788601783,1,25
23,5,0,107.739206237617,1,0,1,8.20414861781098,8,25
18,4,0,136.111816229493,3,0,1,4.58258057514348,3,25
60,12,0,190.712371220937,3,0,1,0.288440672562737,6,25
68,14,0,138.208692098077,3,0,1,2.92173008434474,6,25
83,17,0,157.163395679916,2,0,1,0.188830931061395,8,25
60,12,0,82.8720845913103,2,0,1,2.58175347502066,7,25
94,19,0,90,2,0,1,0.225525114823826,5,25
86,18,0,98.7498038184176,2,0,1,0.210674087275299,5,25
113,23,0,109.610687798543,3,0,1,6.63551989386929,5,25
19,4,0,103.894512326937,2,0,1,0.235772656928569,7,25
36,8,0,111.244251876051,3,0,1,0.244075021289292,5,25
83,17,0,260.756094729265,2,0,1,0.264560105912275,4,25
13,3,0,4,3,0,1,0.190172639662436,5,25
13,3,0,80.8323219278308,3,0,1,4.18979517370462,7,25
48,10,0,113.465934839827,3,0,1,2.9616493395501,6,25
83,17,0,131.886285164585,3,0,1,0.192601897659029,5,25
8,2,0,123.720018332222,3,0,1,4.51557691152239,3,22
18,4,0,124.932080303291,3,0,1,4.5667947632233,3,22
53,11,0,123.165854409057,2,0,1,0.304328245433188,3,22
43,9,0,81.0906686280833,3,0,1,2.9637595578208,3,22
88,18,0,132.23421867965,3,0,1,4.4210426694443,3,22
123,25,0,151.451542502229,3,0,1,8.10089234530376,8,22
38,8,0,104.439188867069,3,0,1,2.98890344346786,5,22
108,22,0,93.5898461748318,3,0,1,2.75032343557593,3,22
108,22,0,116.028295882699,3,0,1,4.60315824502273,3,22
48,10,0,160.116409721582,2,0,1,7.09778932688054,3,22
111,23,0,120.221674624944,2,0,1,0.277669006081371,5,22
53,11,0,110.707120796833,3,0,1,4.45474735270034,3,22
93,19,0,110.26889463073,2,0,1,4.09984388933233,3,22
78,16,0,54,2,0,1,3.05395478323684,1,28
75,15,1,105.3,2,2,1,1.71876919136862,37,40
49,10,1,108.9,2,1,1,2.91845271221184,16,40
35,7,1,196.393650415751,3,1,1,0.676826306036673,18,40
3,1,1,193.205882797639,2,2,1,1.69728210956068,37,40
1,1,1,158.866666666667,3,2,1,0.6402188698994,25,40
83,17,1,172.066666666667,3,2,1,1.59049901471008,34,40
118,24,1,183.331538462611,3,1,1,0.51854294561781,33,40
35,7,1,170.533333333333,3,2,1,1.86477669235319,25,40
105,21,1,21.5333333333333,2,1,1,0.93337161000818,22,40
29,6,1,147.433333333333,3,2,1,0.504030459793285,34,40
100,20,1,212.652599084326,3,2,1,1.00477983360179,34,40
105,21,1,12.3,2,1,1,0.8898699573474,22,40
18,4,1,104,3,2,1,0.983659165678546,25,40
49,10,1,146.7,3,2,1,1.48729478358291,25,40
86,18,1,198.825839177616,3,2,1,1.46055891073775,34,40
59,12,1,228.574306363415,3,2,1,1.99260397383478,25,40
118,24,1,125.633333333333,3,1,1,1.51910164672881,30,40
84,17,1,31.9333333333333,2,1,1,0.592337715323083,22,40
50,10,1,49.0666666666667,2,1,1,0.67620065016672,23,40
78,16,1,173.298368658262,3,2,1,0.576292022247799,34,40
80,16,1,194.270438669638,3,2,1,1.62530801643152,34,40
50,10,1,470.523735859852,3,2,1,0.884381441632286,34,40
9,2,1,163.7,3,2,1,1.89907903282437,34,40
100,20,1,191.098874890093,2,2,1,0.90916605561506,35,40
123,25,1,175.561951777165,2,1,1,2.98213658164617,16,40
50,10,1,385.143301412375,3,2,1,1.24435277760495,34,40
40,8,1,146.733333333333,3,2,1,0.844556146417744,34,40
70,14,1,307.843730208075,3,2,1,0.907037833123468,25,40
73,15,1,127.1,2,2,1,1.63582436537575,37,40
123,25,1,131.6,2,2,1,1.60880845657084,26,40
71,15,1,330.047692095625,3,2,1,1.43203448818531,34,40
51,11,1,180.35678968547,2,2,1,1.85912629636005,35,40
29,6,1,118.366666666667,3,2,1,0.63156493625138,25,40
29,6,1,313.300125765989,3,2,1,0.864651869633235,34,40
75,15,1,152.7,2,2,1,0.577708221971989,26,40
50,10,1,75.9333333333333,2,2,1,1.52725279730407,37,40
79,16,1,80.2,2,2,1,1.42442423853441,28,40
69,14,1,214.364552691756,2,2,1,1.44960850335949,37,40
44,9,1,176.933144823033,2,1,1,2.84732341341516,16,40
28,6,1,65.9,2,1,1,0.624949492863379,22,40
78,16,1,123.596336891363,2,2,1,1.44529410894029,26,40
70,14,1,83.6,2,1,1,0.806214145384729,22,40
125,25,1,303.381281291326,3,2,1,0.853193935123272,34,40
74,15,1,160.5,3,2,1,1.92336268175859,25,40
4,1,1,79.4666666666667,2,2,1,1.50791571074891,37,40
34,7,1,230.909862788694,3,1,1,4.25394949642941,20,40
30,6,1,278.458800042946,3,1,1,0.660588099155575,33,40
69,14,1,67.7,2,2,1,1.75726209860295,26,40
105,21,1,167.506914741884,3,1,1,1.67803635785822,31,40
64,13,1,271.513686655629,3,2,1,0.69796617270913,25,40
34,7,1,98.5333333333333,2,2,1,1.60121788079158,37,40
18,4,1,90.2,2,2,1,1.60628497182619,28,40
69,14,1,76.1333333333333,2,2,1,1.59758339892142,26,40
74,15,1,182.646309791108,2,2,1,1.47862922982313,35,43
